job_id,job_title,industry,required_skills
JOB_0087,Equity Research Analyst,Finance / Policy,"[{""name"": ""Microsoft PowerPoint"", ""level"": ""Intermediate""}, {""name"": ""Financial Modeling"", ""level"": ""Beginner""}, {""name"": ""Investment Analysis"", ""level"": ""Beginner""}, {""name"": ""Excel (Advanced: Solver, VBA, Power Query)"", ""level"": ""Advanced""}, {""name"": ""Report Writing"", ""level"": ""Beginner""}, {""name"": ""Bloomberg Terminal"", ""level"": ""Beginner""}, {""name"": ""Valuation (DCF, Comps)"", ""level"": ""Intermediate""}, {""name"": ""Reuters Eikon"", ""level"": ""Intermediate""}, {""name"": ""Financial Advisory"", ""level"": ""Intermediate""}, {""name"": ""Attention to Detail"", ""level"": ""Advanced""}, {""name"": ""Credit analysis"", ""level"": ""Beginner""}, {""name"": ""Power BI"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}, {""name"": ""Chinese"", ""level"": ""Beginner""}]"
JOB_0088,Equity Research Analyst,Finance / Policy,"[{""name"": ""Excel (Advanced: Solver, VBA, Power Query)"", ""level"": ""Intermediate""}, {""name"": ""Valuation (DCF, Comps)"", ""level"": ""Beginner""}, {""name"": ""Bloomberg Terminal"", ""level"": ""Intermediate""}, {""name"": ""Financial Modeling"", ""level"": ""Intermediate""}, {""name"": ""Industry Analysis"", ""level"": ""Intermediate""}, {""name"": ""Investment Analysis"", ""level"": ""Advanced""}, {""name"": ""Financial modeling"", ""level"": ""Intermediate""}, {""name"": ""Forecasting"", ""level"": ""Advanced""}, {""name"": ""Debt Capital Markets"", ""level"": ""Beginner""}, {""name"": ""Attention to Detail"", ""level"": ""Advanced""}, {""name"": ""Credit analysis"", ""level"": ""Beginner""}, {""name"": ""Communication"", ""level"": ""Beginner""}, {""name"": ""Financial Advisory"", ""level"": ""Beginner""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}]"
JOB_0089,Equity Research Analyst,Finance / Policy,"[{""name"": ""Financial Modeling"", ""level"": ""Intermediate""}, {""name"": ""Valuation (DCF, Comps)"", ""level"": ""Intermediate""}, {""name"": ""Financial Statement Analysis"", ""level"": ""Intermediate""}, {""name"": ""Capital Budgeting"", ""level"": ""Advanced""}, {""name"": ""Financial analysis"", ""level"": ""Beginner""}, {""name"": ""Debt Capital Markets"", ""level"": ""Beginner""}, {""name"": ""Reuters Eikon"", ""level"": ""Beginner""}, {""name"": ""Presentation Skills"", ""level"": ""Intermediate""}, {""name"": ""Financial Advisory"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}]"
JOB_0090,Embedded Systems Engineer,Technology,"[{""name"": ""C/C++"", ""level"": ""Intermediate""}, {""name"": ""Problem-solving"", ""level"": ""Intermediate""}, {""name"": ""Logic analyzer"", ""level"": ""Beginner""}, {""name"": ""Digital Systems Design"", ""level"": ""Intermediate""}, {""name"": ""Oscilloscope"", ""level"": ""Intermediate""}, {""name"": ""C"", ""level"": ""Intermediate""}, {""name"": ""TCP/IP Networking"", ""level"": ""Intermediate""}, {""name"": ""PCB design"", ""level"": ""Intermediate""}, {""name"": ""Low-level C programming"", ""level"": ""Intermediate""}, {""name"": ""Development methodologies"", ""level"": ""Beginner""}, {""name"": ""IC calibration"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}, {""name"": ""Japanese"", ""level"": ""Intermediate""}]"
JOB_0091,Embedded Systems Engineer,Technology,"[{""name"": ""Oscilloscope"", ""level"": ""Intermediate""}, {""name"": ""FPGA Programming"", ""level"": ""Beginner""}, {""name"": ""Microcontroller Programming"", ""level"": ""Intermediate""}, {""name"": ""C"", ""level"": ""Advanced""}, {""name"": ""VHDL"", ""level"": ""Intermediate""}, {""name"": ""Logic analyzer"", ""level"": ""Intermediate""}, {""name"": ""Embedded System (Course)"", ""level"": ""Intermediate""}, {""name"": ""Schematic reading"", ""level"": ""Beginner""}, {""name"": ""Critical thinking"", ""level"": ""Beginner""}, {""name"": ""IC testing"", ""level"": ""Beginner""}, {""name"": ""Problem Solving"", ""level"": ""Intermediate""}, {""name"": ""RFID protocols"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}]"
JOB_0092,Embedded Systems Engineer,Technology,"[{""name"": ""FPGA Programming"", ""level"": ""Intermediate""}, {""name"": ""Microcontroller Programming"", ""level"": ""Intermediate""}, {""name"": ""CAD tools"", ""level"": ""Intermediate""}, {""name"": ""Circuit design"", ""level"": ""Intermediate""}, {""name"": ""PCB design"", ""level"": ""Beginner""}, {""name"": ""Logic analyzer"", ""level"": ""Intermediate""}, {""name"": ""Digital Systems Design"", ""level"": ""Intermediate""}, {""name"": ""Electronics"", ""level"": ""Beginner""}, {""name"": ""Wireless Networks"", ""level"": ""Beginner""}, {""name"": ""Linux System Admin"", ""level"": ""Beginner""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}, {""name"": ""Korean"", ""level"": ""Beginner""}]"
JOB_0093,Embedded Systems Engineer,Technology,"[{""name"": ""Assembly Language"", ""level"": ""Intermediate""}, {""name"": ""TCP/IP Networking"", ""level"": ""Intermediate""}, {""name"": ""Verilog"", ""level"": ""Intermediate""}, {""name"": ""Git"", ""level"": ""Intermediate""}, {""name"": ""Microcontroller programming"", ""level"": ""Beginner""}, {""name"": ""IoT Development"", ""level"": ""Advanced""}, {""name"": ""CAD tools"", ""level"": ""Intermediate""}, {""name"": ""Electronics"", ""level"": ""Beginner""}, {""name"": ""EdgeAI"", ""level"": ""Intermediate""}, {""name"": ""Problem Solving"", ""level"": ""Beginner""}, {""name"": ""Version control systems"", ""level"": ""Intermediate""}, {""name"": ""Development methodologies"", ""level"": ""Intermediate""}, {""name"": ""Technical Writing"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Beginner""}]"
JOB_0094,Embedded Systems Engineer,Technology,"[{""name"": ""C"", ""level"": ""Advanced""}, {""name"": ""Problem-solving"", ""level"": ""Intermediate""}, {""name"": ""Low-level C programming"", ""level"": ""Intermediate""}, {""name"": ""C++"", ""level"": ""Intermediate""}, {""name"": ""C/C++"", ""level"": ""Intermediate""}, {""name"": ""Schematic reading"", ""level"": ""Intermediate""}, {""name"": ""Embedded System (Course)"", ""level"": ""Intermediate""}, {""name"": ""TCP/IP Networking"", ""level"": ""Intermediate""}, {""name"": ""Electronics"", ""level"": ""Intermediate""}, {""name"": ""Wireless Networks"", ""level"": ""Beginner""}, {""name"": ""IC testing"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}, {""name"": ""Japanese"", ""level"": ""Intermediate""}]"
JOB_0095,Embedded Systems Engineer,Technology,"[{""name"": ""Logic analyzer"", ""level"": ""Intermediate""}, {""name"": ""Real-Time Operating Systems (RTOS)"", ""level"": ""Intermediate""}, {""name"": ""C++"", ""level"": ""Intermediate""}, {""name"": ""Problem-solving"", ""level"": ""Advanced""}, {""name"": ""Component datasheets"", ""level"": ""Intermediate""}, {""name"": ""Version control systems"", ""level"": ""Intermediate""}, {""name"": ""RFID circuit design"", ""level"": ""Beginner""}, {""name"": ""Wireless Networks"", ""level"": ""Intermediate""}, {""name"": ""Hardware development"", ""level"": ""Advanced""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}, {""name"": ""Korean"", ""level"": ""Beginner""}]"
JOB_0096,Embedded Systems Engineer,Technology,"[{""name"": ""Microcontroller Programming"", ""level"": ""Intermediate""}, {""name"": ""Critical thinking"", ""level"": ""Beginner""}, {""name"": ""IoT Development"", ""level"": ""Beginner""}, {""name"": ""FPGA Programming"", ""level"": ""Intermediate""}, {""name"": ""Git"", ""level"": ""Advanced""}, {""name"": ""Digital Systems Design"", ""level"": ""Advanced""}, {""name"": ""Technical Writing"", ""level"": ""Beginner""}, {""name"": ""Digital IC design"", ""level"": ""Intermediate""}, {""name"": ""RFID circuit design"", ""level"": ""Beginner""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Beginner""}]"
JOB_0097,Embedded Systems Engineer,Technology,"[{""name"": ""CAD tools"", ""level"": ""Beginner""}, {""name"": ""C"", ""level"": ""Intermediate""}, {""name"": ""Schematic reading"", ""level"": ""Beginner""}, {""name"": ""Microcontroller Programming"", ""level"": ""Intermediate""}, {""name"": ""Microcontroller programming"", ""level"": ""Advanced""}, {""name"": ""PCB design"", ""level"": ""Beginner""}, {""name"": ""Assembly Language"", ""level"": ""Intermediate""}, {""name"": ""Embedded System (Course)"", ""level"": ""Intermediate""}, {""name"": ""Technical Writing"", ""level"": ""Beginner""}, {""name"": ""Linux System Admin"", ""level"": ""Beginner""}, {""name"": ""EdgeAI"", ""level"": ""Beginner""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}, {""name"": ""Chinese"", ""level"": ""Intermediate""}]"
JOB_0098,Embedded Systems Engineer,Technology,"[{""name"": ""Embedded System (Course)"", ""level"": ""Intermediate""}, {""name"": ""Real-Time Operating Systems (RTOS)"", ""level"": ""Intermediate""}, {""name"": ""Assembly Language"", ""level"": ""Intermediate""}, {""name"": ""C/C++"", ""level"": ""Beginner""}, {""name"": ""Microcontroller Programming"", ""level"": ""Intermediate""}, {""name"": ""Problem Solving"", ""level"": ""Beginner""}, {""name"": ""DSP"", ""level"": ""Beginner""}, {""name"": ""Wireless Networks"", ""level"": ""Beginner""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Beginner""}]"
JOB_0099,Embedded Systems Engineer,Technology,"[{""name"": ""C"", ""level"": ""Beginner""}, {""name"": ""Oscilloscope"", ""level"": ""Intermediate""}, {""name"": ""Low-level C programming"", ""level"": ""Intermediate""}, {""name"": ""FPGA Programming"", ""level"": ""Intermediate""}, {""name"": ""Problem-solving"", ""level"": ""Beginner""}, {""name"": ""Technical Writing"", ""level"": ""Beginner""}, {""name"": ""Motor control"", ""level"": ""Intermediate""}, {""name"": ""RFID protocols"", ""level"": ""Intermediate""}, {""name"": ""Python"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}]"
JOB_0100,Blockchain / Web3 Developer,Technology,"[{""name"": ""Problem solving"", ""level"": ""Advanced""}, {""name"": ""Multi-threaded programming"", ""level"": ""Advanced""}, {""name"": ""High-availability systems"", ""level"": ""Intermediate""}, {""name"": ""Cryptography"", ""level"": ""Intermediate""}, {""name"": ""Web3.js / Ethers.js"", ""level"": ""Intermediate""}, {""name"": ""Spring Cloud"", ""level"": ""Beginner""}, {""name"": ""JavaScript / TypeScript"", ""level"": ""Intermediate""}, {""name"": ""Algorithms"", ""level"": ""Intermediate""}, {""name"": ""Rust"", ""level"": ""Intermediate""}, {""name"": ""DeFi protocols"", ""level"": ""Beginner""}, {""name"": ""Caching"", ""level"": ""Beginner""}, {""name"": ""Problem Solving"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}, {""name"": ""Japanese"", ""level"": ""Beginner""}]"
JOB_0101,Blockchain / Web3 Developer,Technology,"[{""name"": ""High-load systems"", ""level"": ""Beginner""}, {""name"": ""Git / Version Control"", ""level"": ""Intermediate""}, {""name"": ""Ethereum / EVM"", ""level"": ""Intermediate""}, {""name"": ""Blockchain technology"", ""level"": ""Intermediate""}, {""name"": ""Python"", ""level"": ""Beginner""}, {""name"": ""Hardhat / Foundry"", ""level"": ""Intermediate""}, {""name"": ""Problem analysis"", ""level"": ""Advanced""}, {""name"": ""Smart Contract Development"", ""level"": ""Beginner""}, {""name"": ""JVM"", ""level"": ""Intermediate""}, {""name"": ""Node.js"", ""level"": ""Beginner""}, {""name"": ""Tokenomics"", ""level"": ""Intermediate""}, {""name"": ""DeFi protocols"", ""level"": ""Intermediate""}, {""name"": ""Rust"", ""level"": ""Beginner""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}, {""name"": ""Japanese"", ""level"": ""Beginner""}]"
JOB_0102,Blockchain / Web3 Developer,Technology,"[{""name"": ""High-availability systems"", ""level"": ""Intermediate""}, {""name"": ""Distributed systems"", ""level"": ""Intermediate""}, {""name"": ""MySQL"", ""level"": ""Advanced""}, {""name"": ""High-load systems"", ""level"": ""Advanced""}, {""name"": ""Cryptography"", ""level"": ""Beginner""}, {""name"": ""Multi-threaded programming"", ""level"": ""Beginner""}, {""name"": ""Spring Cloud"", ""level"": ""Advanced""}, {""name"": ""Problem analysis"", ""level"": ""Intermediate""}, {""name"": ""Rust"", ""level"": ""Beginner""}, {""name"": ""DeFi protocols"", ""level"": ""Advanced""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}, {""name"": ""German"", ""level"": ""Beginner""}]"
JOB_0103,Blockchain / Web3 Developer,Technology,"[{""name"": ""Multi-threaded programming"", ""level"": ""Intermediate""}, {""name"": ""Ethereum / EVM"", ""level"": ""Intermediate""}, {""name"": ""JavaScript / TypeScript"", ""level"": ""Intermediate""}, {""name"": ""High-load systems"", ""level"": ""Intermediate""}, {""name"": ""Smart Contract Development"", ""level"": ""Intermediate""}, {""name"": ""Git / Version Control"", ""level"": ""Intermediate""}, {""name"": ""Open-source middleware"", ""level"": ""Beginner""}, {""name"": ""Algorithms"", ""level"": ""Intermediate""}, {""name"": ""Go"", ""level"": ""Advanced""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}]"
JOB_0104,Blockchain / Web3 Developer,Technology,"[{""name"": ""Spring Cloud"", ""level"": ""Advanced""}, {""name"": ""Distributed systems"", ""level"": ""Beginner""}, {""name"": ""Multi-threaded programming"", ""level"": ""Intermediate""}, {""name"": ""JavaScript / TypeScript"", ""level"": ""Intermediate""}, {""name"": ""High-concurrency systems"", ""level"": ""Beginner""}, {""name"": ""Web3.js / Ethers.js"", ""level"": ""Beginner""}, {""name"": ""IPFS / Decentralized Storage"", ""level"": ""Intermediate""}, {""name"": ""Problem analysis"", ""level"": ""Beginner""}, {""name"": ""Git / Version Control"", ""level"": ""Intermediate""}, {""name"": ""Go"", ""level"": ""Beginner""}, {""name"": ""DeFi protocols"", ""level"": ""Advanced""}, {""name"": ""Algorithms"", ""level"": ""Advanced""}, {""name"": ""Rust"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}, {""name"": ""Japanese"", ""level"": ""Intermediate""}]"
JOB_0105,Blockchain / Web3 Developer,Technology,"[{""name"": ""IPFS / Decentralized Storage"", ""level"": ""Intermediate""}, {""name"": ""JVM"", ""level"": ""Intermediate""}, {""name"": ""MySQL"", ""level"": ""Intermediate""}, {""name"": ""Spring Cloud"", ""level"": ""Intermediate""}, {""name"": ""Python"", ""level"": ""Intermediate""}, {""name"": ""Problem analysis"", ""level"": ""Intermediate""}, {""name"": ""Problem Solving"", ""level"": ""Intermediate""}, {""name"": ""Agile / Scrum Methodology"", ""level"": ""Advanced""}, {""name"": ""DeFi protocols"", ""level"": ""Intermediate""}, {""name"": ""Message queues"", ""level"": ""Advanced""}, {""name"": ""Tokenomics"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}]"
JOB_0106,Blockchain / Web3 Developer,Technology,"[{""name"": ""Web3.js / Ethers.js"", ""level"": ""Intermediate""}, {""name"": ""JVM"", ""level"": ""Intermediate""}, {""name"": ""Python"", ""level"": ""Advanced""}, {""name"": ""High-load systems"", ""level"": ""Intermediate""}, {""name"": ""Spring Cloud"", ""level"": ""Intermediate""}, {""name"": ""DeFi protocols"", ""level"": ""Intermediate""}, {""name"": ""Open-source middleware"", ""level"": ""Intermediate""}, {""name"": ""Agile / Scrum Methodology"", ""level"": ""Beginner""}, {""name"": ""Problem Solving"", ""level"": ""Beginner""}, {""name"": ""Web3 development"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}]"
JOB_0107,Blockchain / Web3 Developer,Technology,"[{""name"": ""Problem analysis"", ""level"": ""Beginner""}, {""name"": ""JVM"", ""level"": ""Intermediate""}, {""name"": ""Problem solving"", ""level"": ""Intermediate""}, {""name"": ""Smart Contract Development"", ""level"": ""Beginner""}, {""name"": ""Git / Version Control"", ""level"": ""Intermediate""}, {""name"": ""High-availability systems"", ""level"": ""Beginner""}, {""name"": ""DeFi protocols"", ""level"": ""Beginner""}, {""name"": ""Algorithms"", ""level"": ""Beginner""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}]"
JOB_0108,Blockchain / Web3 Developer,Technology,"[{""name"": ""Problem analysis"", ""level"": ""Intermediate""}, {""name"": ""Solidity"", ""level"": ""Intermediate""}, {""name"": ""High-concurrency systems"", ""level"": ""Intermediate""}, {""name"": ""MySQL"", ""level"": ""Intermediate""}, {""name"": ""Ethereum / EVM"", ""level"": ""Intermediate""}, {""name"": ""High-load systems"", ""level"": ""Intermediate""}, {""name"": ""Spring Cloud"", ""level"": ""Intermediate""}, {""name"": ""Multi-threaded programming"", ""level"": ""Beginner""}, {""name"": ""High-availability systems"", ""level"": ""Intermediate""}, {""name"": ""Problem Solving"", ""level"": ""Beginner""}, {""name"": ""Open-source middleware"", ""level"": ""Beginner""}, {""name"": ""Tokenomics"", ""level"": ""Intermediate""}, {""name"": ""Algorithms"", ""level"": ""Beginner""}, {""name"": ""Smart contracts"", ""level"": ""Beginner""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}]"
JOB_0109,Blockchain / Web3 Developer,Technology,"[{""name"": ""Distributed systems"", ""level"": ""Beginner""}, {""name"": ""High-concurrency systems"", ""level"": ""Beginner""}, {""name"": ""Hardhat / Foundry"", ""level"": ""Intermediate""}, {""name"": ""IPFS / Decentralized Storage"", ""level"": ""Intermediate""}, {""name"": ""Ethereum / EVM"", ""level"": ""Intermediate""}, {""name"": ""Blockchain technology"", ""level"": ""Intermediate""}, {""name"": ""Java"", ""level"": ""Beginner""}, {""name"": ""Git / Version Control"", ""level"": ""Advanced""}, {""name"": ""Spring Cloud"", ""level"": ""Intermediate""}, {""name"": ""Open-source middleware"", ""level"": ""Intermediate""}, {""name"": ""Web3 development"", ""level"": ""Beginner""}, {""name"": ""Node.js"", ""level"": ""Beginner""}, {""name"": ""Algorithms"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}]"
JOB_0110,Compliance Officer (RegTech),Finance / Policy,"[{""name"": ""Regulatory reporting"", ""level"": ""Intermediate""}, {""name"": ""Attention to Detail"", ""level"": ""Intermediate""}, {""name"": ""Risk Management (VaR, CVaR)"", ""level"": ""Intermediate""}, {""name"": ""Financial Statement Analysis"", ""level"": ""Intermediate""}, {""name"": ""Data privacy (PDPA)"", ""level"": ""Intermediate""}, {""name"": ""Transaction monitoring"", ""level"": ""Intermediate""}, {""name"": ""KYC/AML"", ""level"": ""Advanced""}, {""name"": ""Python (Pandas, NumPy, Statsmodels)"", ""level"": ""Intermediate""}, {""name"": ""Stakeholder Management"", ""level"": ""Beginner""}, {""name"": ""Payment systems"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}, {""name"": ""Japanese"", ""level"": ""Intermediate""}]"
JOB_0111,Compliance Officer (RegTech),Finance / Policy,"[{""name"": ""Transaction monitoring"", ""level"": ""Intermediate""}, {""name"": ""Regulatory reporting"", ""level"": ""Intermediate""}, {""name"": ""Data Analytics"", ""level"": ""Intermediate""}, {""name"": ""AML / KYC Compliance"", ""level"": ""Intermediate""}, {""name"": ""Attention to Detail"", ""level"": ""Advanced""}, {""name"": ""CISA"", ""level"": ""Beginner""}, {""name"": ""Cybersecurity frameworks"", ""level"": ""Beginner""}, {""name"": ""Communication"", ""level"": ""Beginner""}, {""name"": ""Payment systems"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}]"
JOB_0112,Compliance Officer (RegTech),Finance / Policy,"[{""name"": ""AML / KYC Compliance"", ""level"": ""Beginner""}, {""name"": ""Regulatory knowledge (BOT, SEC, AMLO)"", ""level"": ""Beginner""}, {""name"": ""Data privacy (PDPA)"", ""level"": ""Beginner""}, {""name"": ""SQL (Data Querying)"", ""level"": ""Intermediate""}, {""name"": ""Transaction monitoring"", ""level"": ""Advanced""}, {""name"": ""CISA"", ""level"": ""Intermediate""}, {""name"": ""Digital assets knowledge"", ""level"": ""Beginner""}, {""name"": ""RegTech solutions"", ""level"": ""Beginner""}, {""name"": ""Excel (Advanced: Solver, VBA, Power Query)"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}, {""name"": ""French"", ""level"": ""Beginner""}]"
JOB_0113,Compliance Officer (RegTech),Finance / Policy,"[{""name"": ""Policy Brief Writing"", ""level"": ""Advanced""}, {""name"": ""AML / KYC Compliance"", ""level"": ""Intermediate""}, {""name"": ""KYC/AML"", ""level"": ""Intermediate""}, {""name"": ""Risk assessment"", ""level"": ""Intermediate""}, {""name"": ""Regulatory reporting"", ""level"": ""Beginner""}, {""name"": ""Compliance automation"", ""level"": ""Intermediate""}, {""name"": ""Risk Management (VaR, CVaR)"", ""level"": ""Intermediate""}, {""name"": ""Python (Pandas, NumPy, Statsmodels)"", ""level"": ""Beginner""}, {""name"": ""Data analytics"", ""level"": ""Advanced""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Beginner""}]"
JOB_0114,Compliance Officer (RegTech),Finance / Policy,"[{""name"": ""Policy Brief Writing"", ""level"": ""Advanced""}, {""name"": ""Regulatory reporting"", ""level"": ""Intermediate""}, {""name"": ""SQL (Data Querying)"", ""level"": ""Intermediate""}, {""name"": ""Regulatory Frameworks (Basel III, MiFID II)"", ""level"": ""Intermediate""}, {""name"": ""Attention to Detail"", ""level"": ""Advanced""}, {""name"": ""CISA"", ""level"": ""Intermediate""}, {""name"": ""Cybersecurity frameworks"", ""level"": ""Beginner""}, {""name"": ""Digital assets knowledge"", ""level"": ""Beginner""}, {""name"": ""Stakeholder Management"", ""level"": ""Beginner""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}]"
JOB_0115,Compliance Officer (RegTech),Finance / Policy,"[{""name"": ""Risk assessment"", ""level"": ""Intermediate""}, {""name"": ""Regulatory Frameworks (Basel III, MiFID II)"", ""level"": ""Intermediate""}, {""name"": ""Regulatory reporting"", ""level"": ""Intermediate""}, {""name"": ""RegTech Tools (ComplyAdvantage)"", ""level"": ""Intermediate""}, {""name"": ""Policy Brief Writing"", ""level"": ""Intermediate""}, {""name"": ""Transaction monitoring"", ""level"": ""Advanced""}, {""name"": ""Payment systems"", ""level"": ""Intermediate""}, {""name"": ""Python (Pandas, NumPy, Statsmodels)"", ""level"": ""Beginner""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}, {""name"": ""Korean"", ""level"": ""Beginner""}]"
JOB_0116,Compliance Officer (RegTech),Finance / Policy,"[{""name"": ""Regulatory Frameworks (Basel III, MiFID II)"", ""level"": ""Advanced""}, {""name"": ""Risk Management (VaR, CVaR)"", ""level"": ""Beginner""}, {""name"": ""Report Writing"", ""level"": ""Advanced""}, {""name"": ""KYC/AML"", ""level"": ""Intermediate""}, {""name"": ""Data Analytics"", ""level"": ""Intermediate""}, {""name"": ""Data privacy (PDPA)"", ""level"": ""Intermediate""}, {""name"": ""Payment systems"", ""level"": ""Beginner""}, {""name"": ""Cybersecurity frameworks"", ""level"": ""Advanced""}, {""name"": ""Data analytics"", ""level"": ""Beginner""}, {""name"": ""RegTech solutions"", ""level"": ""Beginner""}, {""name"": ""Communication"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}]"
JOB_0117,Compliance Officer (RegTech),Finance / Policy,"[{""name"": ""Data privacy (PDPA)"", ""level"": ""Intermediate""}, {""name"": ""SQL (Data Querying)"", ""level"": ""Beginner""}, {""name"": ""Risk Management (VaR, CVaR)"", ""level"": ""Intermediate""}, {""name"": ""Policy Brief Writing"", ""level"": ""Beginner""}, {""name"": ""Report Writing"", ""level"": ""Intermediate""}, {""name"": ""KYC/AML"", ""level"": ""Intermediate""}, {""name"": ""Risk assessment"", ""level"": ""Intermediate""}, {""name"": ""AML / KYC Compliance"", ""level"": ""Advanced""}, {""name"": ""RegTech Tools (ComplyAdvantage)"", ""level"": ""Beginner""}, {""name"": ""Research Skills"", ""level"": ""Intermediate""}, {""name"": ""Data analytics"", ""level"": ""Intermediate""}, {""name"": ""Python (Pandas, NumPy, Statsmodels)"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}, {""name"": ""Japanese"", ""level"": ""Intermediate""}]"
JOB_0118,Compliance Officer (RegTech),Finance / Policy,"[{""name"": ""Policy Brief Writing"", ""level"": ""Intermediate""}, {""name"": ""KYC/AML"", ""level"": ""Beginner""}, {""name"": ""Data privacy (PDPA)"", ""level"": ""Advanced""}, {""name"": ""Regulatory reporting"", ""level"": ""Advanced""}, {""name"": ""SQL (Data Querying)"", ""level"": ""Intermediate""}, {""name"": ""Risk assessment"", ""level"": ""Intermediate""}, {""name"": ""Payment systems"", ""level"": ""Beginner""}, {""name"": ""Research Skills"", ""level"": ""Beginner""}, {""name"": ""Stakeholder Management"", ""level"": ""Beginner""}, {""name"": ""Cybersecurity frameworks"", ""level"": ""Intermediate""}, {""name"": ""Communication"", ""level"": ""Intermediate""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Intermediate""}, {""name"": ""German"", ""level"": ""Beginner""}]"
JOB_0119,Compliance Officer (RegTech),Finance / Policy,"[{""name"": ""RegTech Tools (ComplyAdvantage)"", ""level"": ""Intermediate""}, {""name"": ""Regulatory knowledge (BOT, SEC, AMLO)"", ""level"": ""Intermediate""}, {""name"": ""Compliance automation"", ""level"": ""Intermediate""}, {""name"": ""KYC/AML"", ""level"": ""Advanced""}, {""name"": ""Regulatory reporting"", ""level"": ""Beginner""}, {""name"": ""Payment systems"", ""level"": ""Beginner""}, {""name"": ""CAMS"", ""level"": ""Advanced""}, {""name"": ""Thai"", ""level"": ""Native""}, {""name"": ""English"", ""level"": ""Advanced""}, {""name"": ""Japanese"", ""level"": ""Beginner""}]"
